userId,eventType,packageId,sessionTime,paid,sessionDuration,timestamp,query_text,filters,resultsCount,rating,review_text,educatorId,messageCount,lastMessageAt
user_00681,view,pkg_0120,25.4,0.0,,2025-10-22T05:56:07.532738,,,,,,,,
user_00747,click,pkg_0134,11.0,0.0,,2025-06-04T04:52:07.546916,,,,,,,,
user_00359,view,pkg_0152,39.0,0.0,,2025-07-29T06:24:06.383634,,,,,,,,
user_00024,view,pkg_0168,45.3,0.0,,2025-09-22T17:16:04.172091,,,,,,,,
user_00066,click,pkg_0459,21.0,0.0,,2025-10-08T15:43:17.709881,,,,,,,,
user_00453,view,pkg_0304,38.6,0.0,,2025-10-03T04:50:05.370982,,,,,,,,
user_00080,view,pkg_0395,36.2,0.0,,2025-06-11T19:11:56.576545,,,,,,,,
user_00123,message,,,,,2025-11-08T08:43:52.167668,,,,,,educ_0122,2.0,2025-11-08T08:43:52.167668
user_00479,view,pkg_0018,13.3,0.0,,2025-06-25T14:45:41.741728,,,,,,,,
user_00524,view,pkg_0227,38.0,0.0,,2025-09-16T14:16:50.110578,,,,,,,,
user_00274,view,pkg_0042,13.5,0.0,,2025-09-24T21:04:59.115012,,,,,,,,
user_00182,search,,,,,2025-07-28T16:52:09.620797,math tutoring,"{""subject"": ""History"", ""level"": ""Intermediate"", ""language"": ""de"", ""priceRange"": ""50-100""}",65.0,,,,,
user_00794,message,,,,,2025-07-09T19:14:17.942159,,,,,,educ_0098,1.0,2025-07-09T19:14:17.942159
user_00841,view,pkg_0119,35.7,0.0,,2025-07-05T08:28:44.542331,,,,,,,,
user_00995,message,,,,,2025-09-07T23:41:49.522254,,,,,,educ_0076,1.0,2025-09-07T23:41:49.522254
user_00300,view,pkg_0280,41.9,0.0,,2025-05-29T06:32:06.985984,,,,,,,,
user_00638,click,pkg_0342,24.0,0.0,,2025-06-05T04:46:02.935528,,,,,,,,
user_00417,search,,,,,2025-05-30T22:14:29.677090,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Advanced"", ""language"": ""en"", ""priceRange"": ""100+""}",69.0,,,,,
user_00029,message,,,,,2025-08-08T23:59:14.044686,,,,,,educ_0074,3.0,2025-08-08T23:59:14.044686
user_00428,search,,,,,2025-08-07T07:39:15.361119,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Intermediate"", ""language"": ""es"", ""priceRange"": ""0-20""}",178.0,,,,,
user_00854,view,pkg_0459,15.6,0.0,,2025-07-21T09:01:16.664156,,,,,,,,
user_00650,search,,,,,2025-10-20T19:40:00.117997,design portfolio,"{""subject"": ""Chemistry"", ""level"": ""Advanced"", ""language"": ""de"", ""priceRange"": ""0-20""}",158.0,,,,,
user_00101,view,pkg_0474,24.0,0.0,,2025-07-22T14:10:31.277712,,,,,,,,
user_00868,view,pkg_0251,11.7,0.0,,2025-10-29T03:46:55.407780,,,,,,,,
user_00421,view,pkg_0313,14.5,0.0,,2025-07-24T09:52:58.740529,,,,,,,,
user_00140,view,pkg_0016,7.8,0.0,,2025-09-28T08:53:28.348543,,,,,,,,
user_00328,view,pkg_0313,6.2,0.0,,2025-06-02T21:14:22.143862,,,,,,,,
user_00163,view,pkg_0449,58.0,0.0,,2025-09-10T20:35:30.826721,,,,,,,,
user_00436,view,pkg_0039,43.7,0.0,,2025-08-12T00:50:22.809519,,,,,,,,
user_00896,click,pkg_0012,26.4,0.0,,2025-06-16T08:59:01.152560,,,,,,,,
user_00089,click,pkg_0317,41.9,0.0,,2025-11-01T03:14:16.120751,,,,,,,,
user_00471,view,pkg_0486,9.3,0.0,,2025-08-21T21:01:05.785871,,,,,,,,
user_00870,search,,,,,2025-09-20T09:10:53.697827,physics lessons,"{""subject"": ""Chemistry"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""0-20""}",70.0,,,,,
user_00243,click,pkg_0239,15.1,0.0,,2025-07-06T01:37:24.420166,,,,,,,,
user_00455,click,pkg_0015,45.7,0.0,,2025-07-17T03:42:27.561994,,,,,,,,
user_00277,click,pkg_0362,43.1,0.0,,2025-09-03T19:18:46.571340,,,,,,,,
user_00393,start_booking,pkg_0430,32.1,0.0,30.0,2025-05-26T18:56:42.188963,,,,,,,,
user_00539,view,pkg_0051,7.9,0.0,,2025-07-11T16:54:13.531135,,,,,,,,
user_00637,message,,,,,2025-10-15T08:13:31.504640,,,,,,educ_0086,1.0,2025-10-15T08:13:31.504640
user_00153,message,,,,,2025-06-02T20:58:15.806527,,,,,,educ_0051,5.0,2025-06-02T20:58:15.806527
user_00634,search,,,,,2025-07-15T17:11:18.437382,english conversation,"{""subject"": ""Mathematics"", ""level"": ""Intermediate"", ""language"": ""si"", ""priceRange"": ""100+""}",188.0,,,,,
user_00556,view,pkg_0069,47.5,0.0,,2025-10-19T08:49:00.152406,,,,,,,,
user_00397,view,pkg_0202,41.3,0.0,,2025-08-24T05:12:17.858883,,,,,,,,
user_00384,view,pkg_0243,16.1,0.0,,2025-08-13T17:36:27.862188,,,,,,,,
user_00895,view,pkg_0121,14.7,0.0,,2025-07-12T12:19:59.602414,,,,,,,,
user_00202,view,pkg_0189,24.9,0.0,,2025-06-20T21:50:17.544179,,,,,,,,
user_00691,search,,,,,2025-08-15T08:30:21.822369,english conversation,"{""subject"": ""Mathematics"", ""level"": ""Beginner"", ""language"": ""ta"", ""priceRange"": ""0-20""}",82.0,,,,,
user_00369,view,pkg_0456,33.1,0.0,,2025-10-17T14:44:22.976520,,,,,,,,
user_00450,search,,,,,2025-06-05T18:52:47.777092,design portfolio,"{""subject"": ""Economics"", ""level"": ""Intermediate"", ""language"": ""fr"", ""priceRange"": ""20-50""}",46.0,,,,,
user_00359,click,pkg_0065,36.0,0.0,,2025-11-20T11:29:34.427469,,,,,,,,
user_00557,click,pkg_0197,38.1,0.0,,2025-09-28T00:56:07.785773,,,,,,,,
user_00843,search,,,,,2025-10-11T17:13:56.545459,physics lessons,"{""subject"": ""Mathematics"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""50-100""}",94.0,,,,,
user_00475,view,pkg_0233,52.5,0.0,,2025-07-23T05:08:38.076056,,,,,,,,
user_00475,view,pkg_0138,37.3,0.0,,2025-09-10T16:58:37.904842,,,,,,,,
user_00684,view,pkg_0135,39.3,0.0,,2025-09-14T15:33:56.305207,,,,,,,,
user_00060,view,pkg_0396,7.2,0.0,,2025-06-29T20:53:42.526474,,,,,,,,
user_00174,message,,,,,2025-05-28T18:21:13.478148,,,,,,educ_0193,4.0,2025-05-28T18:21:13.478148
user_00988,view,pkg_0294,15.9,0.0,,2025-08-15T11:10:11.948076,,,,,,,,
user_00818,view,pkg_0471,38.9,0.0,,2025-09-07T19:04:52.211103,,,,,,,,
user_00010,start_booking,pkg_0306,11.4,0.0,60.0,2025-05-27T07:08:07.248194,,,,,,,,
user_00116,view,pkg_0454,30.8,0.0,,2025-08-28T19:35:02.467282,,,,,,,,
user_00796,view,pkg_0087,18.6,0.0,,2025-08-05T15:47:57.115454,,,,,,,,
user_00789,view,pkg_0373,12.3,0.0,,2025-06-23T05:33:46.725882,,,,,,,,
user_00533,search,,,,,2025-10-01T05:25:36.852651,math tutoring,"{""subject"": ""English"", ""level"": ""Beginner"", ""language"": ""si"", ""priceRange"": ""100+""}",38.0,,,,,
user_00144,search,,,,,2025-09-13T22:31:25.064216,math tutoring,"{""subject"": ""Design"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""20-50""}",88.0,,,,,
user_00129,search,,,,,2025-09-26T22:10:03.680259,design portfolio,"{""subject"": ""Art"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""20-50""}",42.0,,,,,
user_00958,start_booking,pkg_0323,23.4,0.0,60.0,2025-07-15T22:48:00.796704,,,,,,,,
user_00079,view,pkg_0457,53.9,0.0,,2025-06-19T16:49:14.094092,,,,,,,,
user_00812,view,pkg_0402,22.7,0.0,,2025-11-03T12:51:18.609138,,,,,,,,
user_00957,view,pkg_0038,34.0,0.0,,2025-07-22T00:15:05.043352,,,,,,,,
user_00784,view,pkg_0474,37.9,0.0,,2025-07-12T04:54:04.669691,,,,,,,,
user_00631,view,pkg_0086,23.1,0.0,,2025-06-22T03:04:03.327361,,,,,,,,
user_00138,booking,pkg_0204,59.0,1.0,120.0,2025-06-18T18:32:45.613297,,,,,,,,
user_00692,view,pkg_0481,32.4,0.0,,2025-07-23T16:05:15.768300,,,,,,,,
user_00720,booking,pkg_0060,27.1,1.0,120.0,2025-10-24T22:21:05.856662,,,,,,,,
user_00392,view,pkg_0379,34.7,0.0,,2025-07-21T02:28:42.824187,,,,,,,,
user_00185,view,pkg_0157,58.1,0.0,,2025-06-26T10:38:37.874088,,,,,,,,
user_00197,search,,,,,2025-07-20T16:43:52.991414,physics lessons,"{""subject"": ""Biology"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""100+""}",107.0,,,,,
user_00316,message,,,,,2025-10-13T08:45:16.565924,,,,,,educ_0123,6.0,2025-10-13T08:45:16.565924
user_00642,view,pkg_0098,42.6,0.0,,2025-09-05T05:45:46.462577,,,,,,,,
user_00233,view,pkg_0303,7.1,0.0,,2025-07-11T04:24:43.634789,,,,,,,,
user_00214,view,pkg_0043,41.9,0.0,,2025-07-10T02:33:17.462694,,,,,,,,
user_00402,message,,,,,2025-06-13T10:31:23.085502,,,,,,educ_0190,4.0,2025-06-13T10:31:23.085502
user_00586,booking,pkg_0145,30.7,1.0,30.0,2025-08-28T03:51:43.595391,,,,,,,,
user_00917,view,pkg_0489,16.3,0.0,,2025-08-16T21:25:40.387340,,,,,,,,
user_00376,click,pkg_0104,48.0,0.0,,2025-08-27T20:37:07.470242,,,,,,,,
user_00142,view,pkg_0420,32.7,0.0,,2025-06-19T04:10:07.608394,,,,,,,,
user_00304,view,pkg_0074,47.9,0.0,,2025-08-03T17:07:14.725677,,,,,,,,
user_00800,view,pkg_0312,30.7,0.0,,2025-06-28T14:52:33.822345,,,,,,,,
user_00711,click,pkg_0042,21.4,0.0,,2025-06-09T14:16:59.514386,,,,,,,,
user_00119,view,pkg_0419,24.9,0.0,,2025-06-17T01:56:19.478437,,,,,,,,
user_00064,click,pkg_0263,18.9,0.0,,2025-09-11T23:58:49.526228,,,,,,,,
user_00569,view,pkg_0184,58.0,0.0,,2025-06-15T13:06:51.862760,,,,,,,,
user_00052,view,pkg_0108,58.4,0.0,,2025-06-27T04:16:42.778669,,,,,,,,
user_00351,click,pkg_0338,27.7,0.0,,2025-08-30T15:54:01.673000,,,,,,,,
user_00713,view,pkg_0064,19.0,0.0,,2025-09-10T23:58:38.014925,,,,,,,,
user_00497,view,pkg_0119,44.8,0.0,,2025-11-10T23:16:11.818633,,,,,,,,
user_00406,click,pkg_0355,46.8,0.0,,2025-09-21T18:27:59.158966,,,,,,,,
user_00675,view,pkg_0445,35.0,0.0,,2025-06-22T08:40:34.239970,,,,,,,,
user_00501,message,,,,,2025-07-15T11:10:15.607509,,,,,,educ_0168,6.0,2025-07-15T11:10:15.607509
user_00389,click,pkg_0190,24.7,0.0,,2025-08-26T17:25:54.743703,,,,,,,,
user_00030,view,pkg_0411,19.7,0.0,,2025-10-16T04:57:46.936571,,,,,,,,
user_00902,view,pkg_0235,56.9,0.0,,2025-10-29T08:16:07.782383,,,,,,,,
user_00303,view,pkg_0334,24.4,0.0,,2025-09-05T16:41:56.512252,,,,,,,,
user_00864,view,pkg_0092,49.5,0.0,,2025-07-26T02:52:10.168615,,,,,,,,
user_00143,view,pkg_0432,20.9,0.0,,2025-11-14T20:57:44.808308,,,,,,,,
user_00036,view,pkg_0183,30.7,0.0,,2025-10-11T08:03:31.564907,,,,,,,,
user_00166,view,pkg_0335,36.8,0.0,,2025-11-04T08:30:05.365341,,,,,,,,
user_00478,view,pkg_0152,48.7,0.0,,2025-06-23T10:08:49.753071,,,,,,,,
user_00747,click,pkg_0392,5.1,0.0,,2025-09-05T12:10:53.115839,,,,,,,,
user_00617,click,pkg_0324,45.7,0.0,,2025-06-25T00:48:37.587630,,,,,,,,
user_00341,message,,,,,2025-06-25T10:22:32.304830,,,,,,educ_0039,6.0,2025-06-25T10:22:32.304830
user_00781,search,,,,,2025-11-12T06:31:26.545280,physics lessons,"{""subject"": ""Design"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""100+""}",158.0,,,,,
user_00069,view,pkg_0338,32.5,0.0,,2025-11-12T03:00:23.841911,,,,,,,,
user_00230,view,pkg_0181,32.5,0.0,,2025-08-26T13:08:04.072849,,,,,,,,
user_00136,click,pkg_0496,22.0,0.0,,2025-10-14T09:44:21.259849,,,,,,,,
user_00318,view,pkg_0471,52.6,0.0,,2025-09-30T15:32:49.997626,,,,,,,,
user_00129,view,pkg_0456,44.9,0.0,,2025-07-17T02:47:32.970273,,,,,,,,
user_00154,click,pkg_0445,36.6,0.0,,2025-10-30T01:52:14.213746,,,,,,,,
user_00646,search,,,,,2025-11-08T13:18:47.514755,design portfolio,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""50-100""}",167.0,,,,,
user_00966,view,pkg_0198,56.5,0.0,,2025-09-21T11:10:00.033491,,,,,,,,
user_00074,view,pkg_0268,55.6,0.0,,2025-08-21T07:27:33.030960,,,,,,,,
user_00178,view,pkg_0087,48.7,0.0,,2025-09-04T06:54:41.084485,,,,,,,,
user_00903,start_booking,pkg_0060,24.8,0.0,120.0,2025-11-03T03:38:12.343427,,,,,,,,
user_00785,search,,,,,2025-10-28T00:00:02.750757,english conversation,"{""subject"": ""Biology"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""0-20""}",101.0,,,,,
user_00474,click,pkg_0245,31.0,0.0,,2025-07-31T22:48:57.971503,,,,,,,,
user_00633,click,pkg_0389,51.4,0.0,,2025-07-29T00:36:22.985129,,,,,,,,
user_00950,view,pkg_0099,20.7,0.0,,2025-08-04T04:41:53.498676,,,,,,,,
user_00066,view,pkg_0345,38.3,0.0,,2025-10-02T20:06:12.012826,,,,,,,,
user_00365,message,,,,,2025-06-17T11:05:34.333989,,,,,,educ_0081,3.0,2025-06-17T11:05:34.333989
user_00627,click,pkg_0353,36.5,0.0,,2025-09-09T07:14:05.858027,,,,,,,,
user_00628,start_booking,pkg_0173,16.0,0.0,90.0,2025-07-13T13:35:27.338769,,,,,,,,
user_00010,view,pkg_0145,45.8,0.0,,2025-08-08T15:57:31.208519,,,,,,,,
user_00195,view,pkg_0129,50.8,0.0,,2025-05-30T00:30:01.600040,,,,,,,,
user_00945,search,,,,,2025-08-12T20:33:21.137826,design portfolio,"{""subject"": ""Design"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""100+""}",118.0,,,,,
user_00560,view,pkg_0133,12.1,0.0,,2025-11-11T23:47:36.275755,,,,,,,,
user_00127,view,pkg_0077,46.6,0.0,,2025-10-21T12:37:56.014343,,,,,,,,
user_00995,view,pkg_0354,7.8,0.0,,2025-05-28T23:41:31.156186,,,,,,,,
user_00309,click,pkg_0135,5.5,0.0,,2025-10-07T23:48:42.277660,,,,,,,,
user_00407,search,,,,,2025-11-01T07:08:48.788027,programming basics,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""de"", ""priceRange"": ""100+""}",90.0,,,,,
user_00809,search,,,,,2025-09-02T12:04:28.544371,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""0-20""}",91.0,,,,,
user_00656,click,pkg_0366,55.2,0.0,,2025-08-10T17:57:27.206830,,,,,,,,
user_00607,message,,,,,2025-07-30T09:57:44.994820,,,,,,educ_0154,1.0,2025-07-30T09:57:44.994820
user_00476,click,pkg_0397,5.8,0.0,,2025-11-14T21:31:26.550401,,,,,,,,
user_00265,view,pkg_0096,51.7,0.0,,2025-06-21T22:09:02.806534,,,,,,,,
user_00696,click,pkg_0311,23.7,0.0,,2025-11-14T05:25:10.038721,,,,,,,,
user_00201,message,,,,,2025-06-15T03:11:06.973675,,,,,,educ_0184,1.0,2025-06-15T03:11:06.973675
user_00732,search,,,,,2025-09-04T13:27:41.330710,english conversation,"{""subject"": ""Economics"", ""level"": ""Beginner"", ""language"": ""es"", ""priceRange"": ""100+""}",30.0,,,,,
user_00817,click,pkg_0188,43.4,0.0,,2025-08-21T03:12:41.624945,,,,,,,,
user_00047,view,pkg_0137,10.7,0.0,,2025-10-26T01:40:56.116124,,,,,,,,
user_00110,view,pkg_0205,22.8,0.0,,2025-07-24T18:33:24.461897,,,,,,,,
user_00425,view,pkg_0026,16.4,0.0,,2025-11-21T13:20:15.668199,,,,,,,,
user_00679,start_booking,pkg_0222,43.8,0.0,45.0,2025-07-21T06:05:02.618409,,,,,,,,
user_00832,search,,,,,2025-08-19T04:42:48.673643,math tutoring,"{""subject"": ""Physics"", ""level"": ""Advanced"", ""language"": ""de"", ""priceRange"": ""20-50""}",71.0,,,,,
user_00087,search,,,,,2025-06-26T01:38:33.675541,physics lessons,"{""subject"": ""Biology"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""0-20""}",59.0,,,,,
user_00264,view,pkg_0330,11.4,0.0,,2025-06-27T05:27:58.612938,,,,,,,,
user_00654,message,,,,,2025-06-09T13:39:46.781443,,,,,,educ_0151,4.0,2025-06-09T13:39:46.781443
user_00892,message,,,,,2025-10-17T19:26:15.369834,,,,,,educ_0199,6.0,2025-10-17T19:26:15.369834
user_00790,view,pkg_0245,26.3,0.0,,2025-10-28T10:21:52.502165,,,,,,,,
user_00322,message,,,,,2025-11-08T07:45:25.804904,,,,,,educ_0194,4.0,2025-11-08T07:45:25.804904
user_00853,view,pkg_0138,21.4,0.0,,2025-07-11T13:14:14.820220,,,,,,,,
user_00959,rating,pkg_0459,,,,2025-06-30T04:19:58.244842,,,,4.5,Great,,,
user_00071,search,,,,,2025-10-08T22:49:50.328719,english conversation,"{""subject"": ""Economics"", ""level"": ""Advanced"", ""language"": ""en"", ""priceRange"": ""0-20""}",200.0,,,,,
user_00341,view,pkg_0100,21.8,0.0,,2025-09-03T03:23:56.694866,,,,,,,,
user_00540,search,,,,,2025-11-19T01:22:18.013618,physics lessons,"{""subject"": ""Programming"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""100+""}",68.0,,,,,
user_00783,click,pkg_0088,15.2,0.0,,2025-11-13T11:41:42.931308,,,,,,,,
user_00867,click,pkg_0274,33.5,0.0,,2025-06-22T06:00:57.046435,,,,,,,,
user_00431,click,pkg_0106,48.9,0.0,,2025-07-24T16:33:08.067251,,,,,,,,
user_00772,view,pkg_0427,58.7,0.0,,2025-10-10T02:03:23.897341,,,,,,,,
user_00911,view,pkg_0416,31.8,0.0,,2025-10-08T09:16:40.719810,,,,,,,,
user_00969,view,pkg_0047,34.0,0.0,,2025-10-29T12:01:41.318208,,,,,,,,
user_00594,click,pkg_0050,36.9,0.0,,2025-08-16T04:09:06.097798,,,,,,,,
user_00591,click,pkg_0463,52.5,0.0,,2025-11-12T01:25:00.599487,,,,,,,,
user_00254,view,pkg_0364,17.0,0.0,,2025-11-22T08:59:12.641591,,,,,,,,
user_00163,click,pkg_0259,29.7,0.0,,2025-09-25T23:39:07.795429,,,,,,,,
user_00303,rating,pkg_0153,,,,2025-08-16T15:23:17.755011,,,,4.4,Very helpful,,,
user_00588,click,pkg_0413,51.6,0.0,,2025-11-09T01:17:07.717511,,,,,,,,
user_00933,click,pkg_0320,31.3,0.0,,2025-10-04T19:49:05.010965,,,,,,,,
user_00100,search,,,,,2025-10-16T11:44:15.621874,programming basics,"{""subject"": ""English"", ""level"": ""Intermediate"", ""language"": ""fr"", ""priceRange"": ""0-20""}",19.0,,,,,
user_00205,search,,,,,2025-09-15T19:24:44.476276,programming basics,"{""subject"": ""English"", ""level"": ""Beginner"", ""language"": ""si"", ""priceRange"": ""0-20""}",170.0,,,,,
user_00731,view,pkg_0267,58.9,0.0,,2025-06-15T18:26:54.984549,,,,,,,,
user_00952,view,pkg_0129,12.3,0.0,,2025-10-03T00:24:47.927455,,,,,,,,
user_00858,search,,,,,2025-11-12T13:01:43.079721,design portfolio,"{""subject"": ""Chemistry"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""20-50""}",120.0,,,,,
user_00330,view,pkg_0379,5.6,0.0,,2025-09-03T09:56:25.804715,,,,,,,,
user_00523,click,pkg_0179,51.2,0.0,,2025-11-11T16:53:21.565348,,,,,,,,
user_00027,click,pkg_0242,45.4,0.0,,2025-08-01T15:17:25.865676,,,,,,,,
user_00752,message,,,,,2025-05-31T19:53:10.125772,,,,,,educ_0082,2.0,2025-05-31T19:53:10.125772
user_00068,view,pkg_0301,58.9,0.0,,2025-07-30T21:17:42.395701,,,,,,,,
user_00344,click,pkg_0155,37.5,0.0,,2025-09-06T13:13:33.595259,,,,,,,,
user_00759,view,pkg_0350,36.3,0.0,,2025-11-18T15:30:48.207135,,,,,,,,
user_00972,search,,,,,2025-08-02T21:39:15.045957,programming basics,"{""subject"": ""Programming"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""20-50""}",16.0,,,,,
user_00555,view,pkg_0132,15.9,0.0,,2025-06-09T20:42:20.695871,,,,,,,,
user_00481,view,pkg_0090,32.6,0.0,,2025-11-12T14:59:50.455597,,,,,,,,
user_00387,view,pkg_0157,24.8,0.0,,2025-10-24T17:43:02.562812,,,,,,,,
user_00923,view,pkg_0268,33.1,0.0,,2025-09-12T16:49:31.752643,,,,,,,,
user_00566,booking,pkg_0158,36.1,1.0,120.0,2025-08-03T09:15:57.701394,,,,,,,,
user_00926,click,pkg_0003,31.3,0.0,,2025-07-22T11:16:44.240589,,,,,,,,
user_00908,view,pkg_0272,8.2,0.0,,2025-10-25T14:48:48.767802,,,,,,,,
user_00966,view,pkg_0454,14.1,0.0,,2025-08-02T07:41:32.558864,,,,,,,,
user_00406,view,pkg_0306,47.1,0.0,,2025-09-10T12:36:54.811482,,,,,,,,
user_00012,view,pkg_0116,32.6,0.0,,2025-09-23T03:44:53.030328,,,,,,,,
user_00388,click,pkg_0197,43.4,0.0,,2025-07-22T15:34:39.710587,,,,,,,,
user_00773,click,pkg_0193,44.1,0.0,,2025-09-17T02:44:50.220012,,,,,,,,
user_00738,message,,,,,2025-05-30T16:51:10.151538,,,,,,educ_0096,3.0,2025-05-30T16:51:10.151538
user_00010,view,pkg_0258,48.9,0.0,,2025-10-01T05:09:04.456698,,,,,,,,
user_00342,click,pkg_0350,39.9,0.0,,2025-08-24T23:25:05.861275,,,,,,,,
user_00024,view,pkg_0385,44.0,0.0,,2025-11-05T22:51:43.477337,,,,,,,,
user_00686,view,pkg_0169,52.6,0.0,,2025-06-09T10:25:26.191074,,,,,,,,
user_00988,view,pkg_0148,21.8,0.0,,2025-09-10T04:29:05.072125,,,,,,,,
user_00793,click,pkg_0345,50.1,0.0,,2025-09-26T03:39:04.992968,,,,,,,,
user_00853,view,pkg_0371,41.0,0.0,,2025-09-04T04:23:46.577356,,,,,,,,
user_00981,view,pkg_0327,37.5,0.0,,2025-10-03T17:26:34.825096,,,,,,,,
user_00916,message,,,,,2025-11-10T05:36:29.434848,,,,,,educ_0012,6.0,2025-11-10T05:36:29.434848
user_00409,search,,,,,2025-07-25T05:53:22.418260,physics lessons,"{""subject"": ""History"", ""level"": ""Intermediate"", ""language"": ""si"", ""priceRange"": ""20-50""}",22.0,,,,,
user_00195,view,pkg_0233,6.0,0.0,,2025-10-23T20:42:13.495409,,,,,,,,
user_00747,view,pkg_0439,41.8,0.0,,2025-07-29T06:45:10.195674,,,,,,,,
user_00636,click,pkg_0252,38.2,0.0,,2025-09-20T14:35:28.198194,,,,,,,,
user_00671,message,,,,,2025-08-05T19:29:46.465583,,,,,,educ_0117,2.0,2025-08-05T19:29:46.465583
user_00052,view,pkg_0180,9.4,0.0,,2025-08-05T11:25:49.590401,,,,,,,,
user_00606,search,,,,,2025-07-23T04:35:11.571570,math tutoring,"{""subject"": ""Design"", ""level"": ""Beginner"", ""language"": ""fr"", ""priceRange"": ""50-100""}",133.0,,,,,
user_00181,view,pkg_0015,49.8,0.0,,2025-08-29T08:27:01.314796,,,,,,,,
user_00740,message,,,,,2025-07-06T05:05:33.795927,,,,,,educ_0189,2.0,2025-07-06T05:05:33.795927
user_00291,view,pkg_0313,38.7,0.0,,2025-07-19T10:43:20.589646,,,,,,,,
user_00225,view,pkg_0412,44.6,0.0,,2025-10-18T05:45:33.239539,,,,,,,,
user_00519,view,pkg_0132,5.1,0.0,,2025-09-26T22:58:14.135913,,,,,,,,
user_00475,view,pkg_0297,57.1,0.0,,2025-09-30T10:29:10.320702,,,,,,,,
user_00878,view,pkg_0232,50.2,0.0,,2025-06-09T06:15:29.813699,,,,,,,,
user_00498,click,pkg_0018,6.2,0.0,,2025-06-09T03:12:41.602336,,,,,,,,
user_00077,view,pkg_0080,50.4,0.0,,2025-07-19T16:41:13.011566,,,,,,,,
user_00387,view,pkg_0212,58.4,0.0,,2025-09-03T08:23:28.615462,,,,,,,,
user_00703,click,pkg_0196,39.7,0.0,,2025-07-11T22:15:36.382915,,,,,,,,
user_00682,view,pkg_0216,36.5,0.0,,2025-07-09T10:16:23.674301,,,,,,,,
user_00689,view,pkg_0264,34.9,0.0,,2025-11-06T01:09:40.903672,,,,,,,,
user_00909,view,pkg_0051,19.7,0.0,,2025-09-21T00:58:18.223096,,,,,,,,
user_00989,click,pkg_0127,34.4,0.0,,2025-08-18T08:52:57.653572,,,,,,,,
user_00592,view,pkg_0354,33.8,0.0,,2025-09-11T19:41:32.886970,,,,,,,,
user_00792,search,,,,,2025-08-27T19:37:36.865445,english conversation,"{""subject"": ""History"", ""level"": ""Beginner"", ""language"": ""fr"", ""priceRange"": ""20-50""}",166.0,,,,,
user_00356,view,pkg_0013,29.0,0.0,,2025-06-22T10:22:13.726199,,,,,,,,
user_00558,message,,,,,2025-10-22T23:10:10.186466,,,,,,educ_0001,6.0,2025-10-22T23:10:10.186466
user_00930,view,pkg_0499,48.2,0.0,,2025-07-02T16:41:21.750418,,,,,,,,
user_00453,view,pkg_0249,39.5,0.0,,2025-07-16T14:55:50.985355,,,,,,,,
user_00148,view,pkg_0398,5.4,0.0,,2025-08-05T12:31:59.416558,,,,,,,,
user_00003,view,pkg_0270,25.3,0.0,,2025-07-28T09:20:03.472868,,,,,,,,
user_00277,view,pkg_0146,38.5,0.0,,2025-06-15T07:08:30.726574,,,,,,,,
user_00896,message,,,,,2025-06-26T12:40:30.164944,,,,,,educ_0134,3.0,2025-06-26T12:40:30.164944
user_00810,search,,,,,2025-10-23T21:35:01.920172,english conversation,"{""subject"": ""Art"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""100+""}",31.0,,,,,
user_00368,view,pkg_0131,13.5,0.0,,2025-07-06T08:04:46.436356,,,,,,,,
user_00327,click,pkg_0026,19.1,0.0,,2025-05-31T12:42:44.724709,,,,,,,,
user_00746,click,pkg_0456,56.6,0.0,,2025-08-31T02:04:13.992518,,,,,,,,
user_00109,message,,,,,2025-08-15T10:50:33.307101,,,,,,educ_0056,2.0,2025-08-15T10:50:33.307101
user_00939,search,,,,,2025-06-30T08:16:41.113720,physics lessons,"{""subject"": ""Art"", ""level"": ""Intermediate"", ""language"": ""fr"", ""priceRange"": ""20-50""}",87.0,,,,,
user_00655,click,pkg_0225,59.7,0.0,,2025-11-20T05:45:28.340178,,,,,,,,
user_00296,rating,pkg_0490,,,,2025-09-29T00:55:34.091958,,,,3.8,Great,,,
user_00285,click,pkg_0203,41.5,0.0,,2025-08-23T14:31:03.562935,,,,,,,,
user_00607,click,pkg_0233,34.6,0.0,,2025-10-21T06:58:28.889980,,,,,,,,
